"sourceip","destinationurl","visitdate","adrevenue","useragent","countrycode","languagecode","searchword","duration"
"155.197.212.23","ndopdisbfqvjbluyhehivsvbmoodce","2012-04-30",0.2889833,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","FIN","FIN-FI","wbmp",6
"10.66.186.250","okqclorusygxgewdxhnsvppgdkfxnnsdllsumtwqrlpdrfajxoghhfsqqfisyilstfngrbtgvjimwj","2012-04-30",0.36626416,"Opera 7.51 (Win XP): Opera/7.51 (Windows NT 5.1; U)","SLV","SLV-ES","inhtecptejrmc",4
"111.5.223.182","ndlhhorlovufoxhsibusxnrjmjoqfvhjnliiqwajpomfmgqbgseh","2012-04-30",0.049682006,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","MYS","MYS-MS","xbhetghpotjhhjhv",8
"213.144.39.253","okqlhsjvqjnjdifccawjnjc","2012-04-30",0.7139642,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","NZL","NZL-EN","aqkykpnwpfhua",10
"215.203.163.139","ndkoveooqedxg","2012-04-30",0.49526468,"Gtceerjqpidnshycmhqsan/8.0","KWT","KWT-AR","jcjylisytgrgfivi",6
"236.7.8.207","okqwuaregmahbcfkcosdxydilouekjuvrgmjowlneokoaoppmiqa","2012-04-30",0.6882018,"Rcokhsgnwernwnplb/5.","BRA","BRA-PT","quh",1
"60.64.153.167","ndkouepqkstirowmhuycwplanbuuqxxvcpfwkummvtalgdijnksjiyhyfuca","2012-04-30",0.10431478,"Lntuchwniwnqgmojcmkatu/4.7","TWN","TWN-ZH","vyukmshwjthvvv",10
"136.138.63.66","okryymfdfahmhwyfogkmdtegaltatuobkisprnlnggiqvlwuegdirtf","2012-04-30",0.99306273,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","CHE","CHE-DE","jnfk",7
"124.135.137.16","ndjjihkmiaunn","2012-04-30",0.2725135,"Lnxcdankhir/0.4","GRC","GRC-DE","bpgidhmygukjaurmj",6
"130.158.80.214","oktcknhdiaxutmxropjocuxtaobwiiphaepofayvjmucbkepayiuvdbueym","2012-04-30",0.9102337,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","LBY","LBY-AR","wytrc",8
"102.122.47.79","ndiphuqltnjsck","2012-04-30",0.06453856,"Ruplyqtgdijucrxloqelb/7.4","LTU","LTU-LT","jegddpmxftudvfk",6
"172.20.184.187","oktgjpbbbbvtqkdasktv","2012-04-30",0.93403614,"Opera 7.5 (Win XP): Opera/7.50 (Windows XP; U)","BOL","BOL-ES","enspqjxmej",5
"146.218.145.134","ndctgykrlqeahkxqdocedigeeqfpukklpfrcrvvmdthsvixmsnqmsedcyetnvegisrrti","2012-04-30",0.52454555,"gflrlyorx/7.4","USA","USA-EN","ylpfqtpwj",8
"212.158.26.34","oktuuydyaniam","2012-04-30",0.98780143,"Pbnnosonnbebmov/1.6","YEM","YEM-AR","mkbenbdccpjsaaf",5
"136.226.100.40","ndbrrlfhghjalrsvfdptknbumrbrpeftmbntjceusofpyggdspvwbipjwncjtrapa","2012-04-30",0.56128335,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","IND","IND-HI","svaobcrki",9
"112.45.86.9","okupvdrhtqurtphgfccrfkmrnualtgorrambbdwkckyhnuejwhfhul","2012-04-30",0.15653354,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)","YEM","YEM-AR","tmhmrel",9
"171.217.215.56","ndbhmiilulhoqngyhvocdiwdruvcdtlyiallaosoqlpqjwyatysaddrftdehpsuigrkvilhk","2012-04-30",0.6740981,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","SAU","SAU-AR","ugwuaiujvoyqavp",9
"130.0.126.49","okxjuclqmtgxpfiyeemufv","2012-04-30",0.9042524,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)","AUT","AUT-DE","lkhv",8
"121.68.160.36","ndasugigswkxasesdwcugouyjrhgdvsy","2012-04-30",0.18270358,"Mozilla/5.0 (Windows; U; Windows NT 5.2)AppleWebKit/525.13 (KHTML like Gecko) Version/3.1Safari/525.13","EGY","EGY-AR","fbrtnwtircublb",5
"248.138.244.110","okxwhwyemhandavemifprkfonhvdslaptdbpyukwpmxpqhnfufidsfbbrgcmqftcxgbncleywgy","2012-04-30",0.17755124,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","IND","IND-EN","dsihpkqom",6
"250.6.65.173","ndafogfviiljhfybdldfaceyeeq","2012-04-30",0.5711486,"iPhone 3.0: Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; en-us) AppleWebKit/528.18 (KHTML like Gecko) Version/4.0 Mobile/7A341 Safari/528.16","JPN","JPN-JA","sdlvnpdhbnbkuwvx",4
"206.219.215.159","okxyorscmwgsxkyyecnvydedatyissvadjdrayhsdpehseuepnkenemxkrdtwpantevnpbbcuwyclnah","2012-04-30",0.93084353,"Jvuecncdogxv/1.8","MNE","MNE-SR","wsmdnmxlqw",8
"184.96.41.14","ndadmgfgngvsmncijcixoumkbqlu","2012-04-30",0.4155524,"Mrmmsau/3.8","ROU","ROU-RO","fybws",2
"71.242.198.247","okysuyviyelbqhaseilupjgeexwd","2012-04-30",0.8505452,"Andff/1.","DZA","DZA-AR","jxxno",10
"244.142.219.103","ncyiraaapomimluvvejpjqvhspdgovgxdyprbmnmd","2012-04-30",0.056132592,"Mozilla/5.0 (iPhone; U; CPU like Mac OS X)AppleWebKit/420.1 (KHTML like Gecko) Version/3.0 Mobile/4A93Safari/419.3","IND","IND-EN","amysbm",6
"93.121.141.224","olaoxqyvxottoeilgwyfiwwbfsukcldkxnyvshttgpfnrabjgadpnsboriabiiocsfkwdfjsjxmlrmiilvksb","2012-04-30",0.4678253,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","TWN","TWN-ZH","mcgfocskavobw",5
"59.35.87.70","ncyhskgmpvrbtdcylqdbfcrtcqdpsfaldnfcv","2012-04-30",0.8219217,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/525.13 (KHTML like Gecko) Chrome/xxx","MEX","MEX-ES","fygltsduif",9
"151.47.228.230","olarvhumhknxloqiqlflhlyukwfrgjrungtsxxupptlt","2012-04-30",0.9602845,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","COL","COL-ES","mkwpwpfkhskhmsf",6
"242.169.173.19","ncxokxdquwunrpproynmqxljkgmofleiyjbmyeomohtnqvjwiipihvltvgsbvxsbvbrkebajsi","2012-04-30",0.1528141,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)","JPN","JPN-JA","mkbenbdccpjsaaf",10
"79.42.168.81","olbgvwdnnwrdydpvhpcjwrdsqncqftyebbwcshcjkiqbabrseblkoauljega","2012-04-30",0.63906306,"Asibcyrd/0.2","LTU","LTU-LT","tbvgow",8
"69.142.56.231","ncxkhkfcdsxabbeatgxnnrsjoyjonnwumnokgtviaxhqbirctnkksgrjxjjhj","2012-04-30",0.18754037,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","GBR","GBR-EN","atsxuhrr",3
"161.162.233.139","olbhtuyqifnlxubrgwxlafaomcnyrdhqdgtjpjph","2012-04-30",0.937913,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","USA","USA-ES","ij",10
"127.101.212.38","ncunpeayantsicxkdhuoyifipio","2012-04-30",0.71640277,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","ISL","ISL-IS","mhlestnqvkoy",9
"140.84.209.47","olfnjwnnjiocsvhfosrlrjhliwjudhefdytosrlwwm","2012-04-30",0.05725239,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/125.8","MYS","MYS-MS","ffp",7
"29.18.52.46","nctxjyvgmtgecols","2012-04-30",0.9842465,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","SVN","SVN-SL","vbpco",10
"215.211.220.128","olghkdleeaxa","2012-04-30",0.5112855,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","GBR","GBR-EN","brtvjywld",10
"96.56.136.122","nctulpfuydqivypbuluaiypgtsaoivetghgvbkipjwwsmmcm","2012-04-30",0.9692669,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","LBY","LBY-AR","ujosuhexdro",4
"75.57.127.104","olgklmrkjagtethvxofdksqywrfirkinqyameddygfhvhmccmqkakmbglgfqddrkwqn","2012-04-30",0.090536356,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","BHR","BHR-AR","ditakdnfv",7
"251.152.178.243","nctqxtdooegehiknkveoteouookwrwbadbtljneokkshgrrtfoqm","2012-04-30",0.09146942,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","MAR","MAR-AR","vmn",9
"22.7.37.188","olicnmntafokkqoaukw","2012-04-30",0.5440758,"Opera 7.51 (Win XP): Opera/7.51 (Windows NT 5.1; U)","CZE","CZE-CS","sjkinyefjsn",9
"236.212.32.104","nctquyydmyxorgnqeqyyuskkmfesdmxcipmxq","2012-04-30",0.09937613,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/85.8","BRA","BRA-PT","ditakdnfv",6
"52.202.178.247","olieimxpgssdbcthqohoskiogmwwattxurc","2012-04-30",0.56012166,"Rrfwedtsufrsinxlkq/.8","ZAF","ZAF-EN","uapnfrdv",10
"176.155.244.65","nctownuuivsllojnqgermujpdtcjwqdnouyoexcmociiuwjmmtgytstgkl","2012-04-30",0.87102103,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/85.8","VEN","VEN-ES","dpfynkbujr",8
"170.222.67.96","olikyimrabhkwijcbprrlebxfjqtfyxwfghaqprnuutgsgo","2012-04-30",0.67768395,"Mozilla/5.0 (iPhone; U; CPU like Mac OS X)AppleWebKit/420.1 (KHTML like Gecko) Version/3.0 Mobile/4A93Safari/419.3","ZAF","ZAF-EN","oolbvfny",10
"252.121.164.80","ncsqgbndpysaruumdscexiao","2012-04-30",0.072112896,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","ISR","ISR-IW","ecmj",2
"203.198.85.223","oljimxklscnccn","2012-04-30",0.94884807,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/85.8","CHE","CHE-DE","xrsnadlvy",5
"122.116.8.131","ncsiyerrjirvkgsgcpjbfyxikgxaejuvfiyfmijopmgalhrplhxxjtxcaihcjipbubcpxdvx","2012-04-30",0.29079163,"Kxnhjfnnlpcda/4.","SLV","SLV-ES","ju",9
"190.74.65.47","oljoewntgalinfjqwceaebmcfq","2012-04-30",0.44432133,"Tbjjrodkwijkbjtwno/3.","ISL","ISL-IS","euwaopx",2
"46.221.239.149","ncsddbmaxrrvhaxnqpbdbvdtyvnkvjdcvvvxssqttoljfrbheeqhjcfdjelqcmffhaneaxtxc","2012-04-30",0.25082877,"Opera/9.27 (Windows NT 5.2; U; zh-cn)","NLD","NLD-NL","cxtxltiu",10
"194.210.118.227","olkcjoyvhxvmckmkgsfrukpputrtgttmrwoaptmhjvuijllephtfmrfoicefdstwgimintdymsxhiqlea","2012-04-30",0.31847635,"Opera 7.51 (Win XP): Opera/7.51 (Windows NT 5.1; U)","MYS","MYS-MS","gpxtln",7
"155.35.25.124","ncoahuqnttc","2012-04-30",0.85872346,"Mozilla/5.0 (iPhone; U; CPU like Mac OS X)AppleWebKit/420.1 (KHTML like Gecko) Version/3.0 Mobile/4A93Safari/419.3","CHE","CHE-FR","ruqlaqjdxkrvv",6
"226.230.129.208","olktvsxobilfqahnemnysaydlgbwmohpcerrdbekmyjospypdkwjqruabbtyklwtxjaojibabenouxpiqwf","2012-04-30",0.66428393,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","TUN","TUN-AR","midtesbyooipowdxq",6
"45.207.192.187","ncnsfacoussnqarjmgbifuwd","2012-04-30",0.009737957,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","LBY","LBY-AR","wqksxapkfm",4
"229.214.214.90","ollpsoxfxvabjcjqolfcbimngniqdqbuyslqkmxacdopneatou","2012-04-30",0.7624879,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","LUX","LUX-FR","oiyruof",8
"204.155.103.130","ncnibgacge","2012-04-30",0.8986886,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.12)Gecko/20080219 Firefox/2.0.0.12	Navigator/9.0.0.6","HKG","HKG-ZH","qmapfcejt",4
"34.19.199.40","ollujsxjpnnojhlwydwngfpyjnvpkknttpejtrqoesnfevlursgepolv","2012-04-30",0.44848397,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","OMN","OMN-AR","dsihpkqom",4
"33.80.52.213","ncmsnthgfthmyuotrvaljemxipktmkjbefgkclsacnhdxsovykmaxxcqkbtsrqkwqv","2012-04-30",0.67037,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/85.8","JOR","JOR-AR","xrsnadlvy",9
"22.26.53.240","olmfdipxkruprb","2012-04-30",0.79549265,"Mozilla/5.0 (Windows; U; Windows NT 5.1)Gecko/20070309 Firefox/2.0.0.3","HKG","HKG-ZH","fivhunjqcohfrvatu",10
"62.212.88.163","nclndqlonkudpchuyfjvffqrbugtvdxkycddfqkwyosyedfoxumrrupwvrpwbrtdhrkvimudcvhwgjvxaicbrdl","2012-04-30",0.73382187,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","CZE","CZE-CS","ackpyhqi",1
"142.29.176.157","olnmkhsjqcnrrcxftbxixwhkighfieukfrsqeoxqktkfhyftyuoowors","2012-04-30",0.9758077,"Ifoygk/.3","UKR","UKR-UK","bcsa",10
"49.156.208.97","nckeugogxlagenibogaqf","2012-04-30",0.13228488,"Mozilla/5.0 (Windows; U; Windows NT 5.2)AppleWebKit/525.13 (KHTML like Gecko) Version/3.1Safari/525.13","HRV","HRV-HR","wfj",6
"230.251.45.185","olokfeixltswplrhgbkmdtxsqrmaltntubmdlwlpviuesffunwohcqhv","2012-04-30",0.46546105,"Opera 7.51 (Win XP): Opera/7.51 (Windows NT 5.1; U)","CHE","CHE-IT","ndnyheqw",3
"100.74.2.240","nckeniclnlhmnwofuuskgdwkirwvgyd","2012-04-30",0.34070963,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","THA","THA-TH","mkwpwpfkhskhmsf",7
"224.9.230.177","olooanghyuihtkwiesbqfkickkhsdiacutsnnpgxjalthmmaqekvntckvrdocqowbiehifmyfjqvy","2012-04-30",0.3832719,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","THA","THA-TH","leqhivdmhyink",10
"163.213.106.84","nciwrdqqhnyfyigoxff","2012-04-30",0.23533459,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","THA","THA-TH","ecmj",5
"76.55.183.151","olopmxqqyjbwkaebfvgcjkybcmdyepwcsqhukurmrykpascjue","2012-04-30",0.85090363,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","IDN","IDN-IN","ngbg",6
"63.38.40.85","ncigijeolnneithjvwaaueauavakibsoinvgeoyqedxhswwaudxfjheplbuidipsaqjqbeifgnr","2012-04-30",0.6462716,"Cgbwuxymhdqdbbgox/4.5","CAN","CAN-FR","vjscveeqbkit",9
"81.121.213.208","olrhhprmxuqoasrmgsaywffsalwxrwwpfvcfrqeicmtrngpuhchlej","2012-04-30",0.43135068,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/525.13 (KHTML like Gecko) Chrome/xxx","UKR","UKR-UK","ltvfklupoqhyu",8
"42.115.201.251","nchflqgwscuat","2012-04-30",0.8842309,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","HND","HND-ES","dyl",1
"212.144.157.240","olroyncfugihqiy","2012-04-30",0.3752937,"Netscape 7.1 (Win 98): Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.4) Gecko Netscape/7.1 (ax)","SDN","SDN-AR","fhftjjixlchr",2
"67.187.114.232","ncgqyqvpfdcyg","2012-04-30",0.8397408,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","AUT","AUT-DE","wxihqnuwyonfljuw",4
"199.234.223.136","olrpvskjchwmkmjxfpwuqecenhrhtbmcuayonrahtuvpsasptewkvksskeehfiast","2012-04-30",0.13961162,"Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)","BGR","BGR-BG","lkinqv",5
"221.8.143.157","ncfwbiyehyfgbwmqjwsykuowvnauvoajesdrtyaucwxdelvmxguerdjb","2012-04-30",0.72135,"Enqwfsvelyckynf/.4","NZL","NZL-EN","prntow",2
"115.252.211.162","olsdghwvdqmvlniweqrrmnothfnytaelvjrnonjjuprpgjfvnegbqojai","2012-04-30",0.09973959,"Mozilla/5.0 (iPhone; U; CPU like Mac OS X)AppleWebKit/420.1 (KHTML like Gecko) Version/3.0 Mobile/4A93Safari/419.3","BOL","BOL-ES","urigwxel",8
"142.188.43.105","ncflfpfsrwqirpslhcklbkkxsuianojsvtdmukyalevrscrnmjgpkbp","2012-04-30",0.9861205,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","CHE","CHE-DE","fwk",3
"224.202.163.184","olsfiymqrhcmylqjagocvmtwevwrm","2012-04-30",0.021425275,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","RUS","RUS-RU","bsk",10
"244.186.222.30","ncflanvyvcwpwdtxyewwqofmxjefhaniymafx","2012-04-30",0.002521198,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","ZAF","ZAF-EN","vqceabtjkvmoh",3
"22.36.208.107","oluwodjvlkveppbspbrdutmjnmotowlwptxqhvdgndfqbcvooowvsdgtomqfmhrdygjwbxfqrpoffvn","2012-04-30",0.31620443,"Mozilla/5.0 (Windows; U; Windows NT 5.2)AppleWebKit/525.13 (KHTML like Gecko) Version/3.1Safari/525.13","HRV","HRV-HR","guowlxg",10
"33.118.179.205","ncerysmwonjuxso","2012-04-30",0.19327435,"Ewhyimrx/1.1","SDN","SDN-AR","weghuaeailwqhil",5
"184.192.21.250","olviidbayqxcrkppuypanushjxihxxpusyoqsasxsofevvxbfqvcrifluhhnpqnyvkittepdoasc","2012-04-30",0.76850575,"Rogrvvwfhxgkawad/.3","TWN","TWN-ZH","atbhepmdcrxontwsn",8
"37.19.77.204","ncelvfjpbyeybsnqurlkhtmlnjupdxfukgwxowxycaxxoydwrmas","2012-04-30",0.85401154,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","TUN","TUN-AR","kgwtluickj",8
"59.115.241.76","olvnjwcvwhrjfnldip","2012-04-30",0.15354368,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/525.13 (KHTML like Gecko) Chrome/xxx","CHL","CHL-ES","lmnhfpqjmkfcg",4
"230.190.109.10","nceleliupnsykpxibooiwsusvnmimudevydwpiqjklibaoqgc","2012-04-30",0.56651014,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","MYS","MYS-MS","kakfyyok",3
"124.155.60.114","olwgicjxjsvjaqwhndwnwxhplqqttg","2012-04-30",0.7731776,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","LTU","LTU-LT","jvwvhj",6
"143.250.173.159","nccwxxoblvxkgjkmbxfbyorchtglfncjsa","2012-04-30",0.30601504,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","POL","POL-PL","upwnwh",9
"178.162.241.243","olxmidrlkbexyfmkplsptvtsusumgoeey","2012-04-30",0.83796954,"Mozilla/5.0 (Windows; U; Windows NT 5.2)AppleWebKit/525.13 (KHTML like Gecko) Version/3.1Safari/525.13","PRI","PRI-ES","rdvxywxrpdw",2
"52.71.76.179","nccrksqjtjbmrldqohkicvkh","2012-04-30",0.19239728,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/125.2 (KHTML like Gecko) Safari/85.8","GRC","GRC-DE","beparbhxlrynqsx",3
"252.44.31.159","olyaoxqdpiuqchgahvwmsjghrbvfsqsavvjrfcehflmyrmbhgbwsdkkpbwlfjdknigjllk","2012-04-30",0.11701147,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","JOR","JOR-AR","irdcyegcfqv",8
"166.131.101.221","ncbtastajdpm","2012-04-30",0.8767975,"Mozilla/5.0 (iPhone; U; CPU like Mac OS X)AppleWebKit/420.1 (KHTML like Gecko) Version/3.0 Mobile/4A93Safari/419.3","HRV","HRV-HR","vpxhrknujq",7
"116.68.5.8","olyjjxnpdsmfopghmynfmehhnttucsmljdtbvrwkwgisbhsjbflylmxopanpqbwpgmfpwixiatchks","2012-04-30",0.67628264,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)","IRQ","IRQ-AR","cllclxpdcs",10
"78.131.249.207","ncbncxxowpngdgkamxpwbmfpu","2012-04-30",0.8926973,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","LTU","LTU-LT","whtjv",3
"250.201.157.10","olyyccjumhsgyjktvxopbjhpwcsfvfdcrxjdlxidg","2012-04-30",0.9810238,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)","CHE","CHE-IT","duxoxwccuiokntv",4
"199.237.248.188","ncaknmxrwqusuec","2012-04-30",0.6439129,"Junmvgvv/8.6","KOR","KOR-KO","rpm",1
"123.167.60.64","omaoqchwqlmwxciaxejij","2012-04-30",0.16259883,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","ESP","ESP-CA","efxkljsi",10
"93.16.72.161","nbyyeqbiiplxotcddtjiqoogcgpbimhsjymslgjmvnhmqowmuvekqbijbvokee","2012-04-30",0.5787633,"Jvrwkyjojkpdm/6.3","TWN","TWN-ZH","exxulhoqiokxhrom",2
"1.83.82.73","ombfhuttjhtixchupnjuachlneqkhbl","2012-04-30",0.9952638,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","MKD","MKD-MK","bct",1
"214.33.197.104","nbxongewofkqriuaapnyuhhfwbnutcmuxnnuwivtwgpevyqyrvmlggvrywnaknlauoium","2012-04-30",0.54153216,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","HKG","HKG-ZH","xpoqlupoguro",7
"203.79.49.7","ombtlotthpjkddifbqmkamesurocchgmwnruvujclqonavnuavefnyvjbtqpbknevrmnqdcgepjwxymv","2012-04-30",0.6726281,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","CHL","CHL-ES","mrhyswgs",7
"109.71.194.118","nbwqataprjplmyciwlgrjpqysbimtacptrnufpmecesxfpylioqnodpkymubkesg","2012-04-30",0.11239634,"Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)","NOR","NOR-NO","beqr",7
"102.228.81.203","omdhnkwrekblmyhyhkciwvxmjlpthbbbhguovhdodvmamktpnjcsmdsgrh","2012-04-30",0.83964413,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","SVK","SVK-SK","qvohbqckfnaa",4
"226.36.10.17","nbwemjhxstjkjugysepgkffbtvyedevqwg","2012-04-30",0.6434638,"Jpmaraidpgcapnhncpm/5.4","IDN","IDN-IN","xovqgylgqjuirii",7
"47.111.239.197","omdmcdkxjgpotutiuqdnhvhxfpudswltptqxsh","2012-04-30",0.6606619,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","USA","USA-ES","rpvsj",10
"19.74.180.210","nbvvikogoyileipwkohylcbwtxsaissarcrbjyoehfkxqpfxmrlaudaqlcceivh","2012-04-30",0.23457369,"Opera 7.5 (Win XP): Opera/7.50 (Windows XP; U)","NIC","NIC-ES","dsobbxormsffxhrb",8
"132.185.134.66","omdtxqirftrbgcgdmipmnvmmtotlhpfeoveg","2012-04-30",0.124989726,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","POL","POL-PL","beparbhxlrynqsx",5
"196.107.149.186","nbuxdfwfoqefsgqimhxxepjqumgmfkoorao","2012-04-30",0.0890962,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","PAN","PAN-ES","dvxirmufelmwo",9
"174.71.32.236","omgchdasqsqknpkpijkangceodwluaxmfjgogrgbqwkgsqxccsjq","2012-04-30",0.26967126,"Knnergdnxeayglislwtcvj/3.5","ESP","ESP-CA","sxmgkfwg",8
"19.233.124.204","nbugwhfcrf","2012-04-30",0.78790295,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","GRC","GRC-EL","kfiapmydyeoxjip",9
"212.160.147.62","omglcobeduesqtymxrgtnwgikpvhujkhpwmxdwduwvolh","2012-04-30",0.6772475,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)","PRY","PRY-ES","tvbduuaxxwwxml",8
"116.172.173.65","nbswnfffvsjmlnftjsrkayowqprtjnrrewarvxwhsw","2012-04-30",0.060051072,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)","GRC","GRC-EL","fqpyfvq",7
"120.223.199.54","omgpxxohsguvnvniglqvwlovfpwemddxysmrvtyjjfnotacwnkxiujbsrfdcdsb","2012-04-30",0.38096645,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","CYP","CYP-EL","ytgpclstbejyef",3
"233.153.29.239","nbskniohdbkrjcuovprovtlcjykkyjscflxhjyiiumcrdtgrlvdmrv","2012-04-30",0.46693495,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)","CYP","CYP-EL","cejbpssvonjw",7
"229.213.101.145","omhxtxtwfrduwacfxmdbhcovhghxalpnkygakxpnpjljmwdivdkcrtdeioavcwkedmkgdaiacgm","2012-04-30",0.6415312,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)","SVK","SVK-SK","ghuklveobvggqlb",4
"254.113.35.225","nbqleauuxdxkvlmkkftpccwfqlwupiipgryxtevvlgbaqaisgpkxctcifqhjjffhqupjsykgf","2012-04-30",0.98642516,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)","BGR","BGR-BG","pammqsby",2
"150.43.51.91","omonpwyjbvrispvicwievgfqbhfabistagdnthhbujubkmewefgwsqktnyiodb","2012-04-30",0.57870895,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)","PRI","PRI-ES","tbt",3
"3.239.75.145","nbqkrfejrgnsecyrgdbsdtnkwyfsptjgeyylvitnrfqdrfudbuxliofujuldljipsuoxalsdow","2012-04-30",0.49964207,"Mozilla/5.0 (Windows; U; Windows NT 5.2)Gecko/2008070208 Firefox/3.0.1","MNE","MNE-SR","ojtx",3
